holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
Columbus Day,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114
Columbus Day,279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094
Columbus Day,280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473
Columbus Day,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529
Columbus Day,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823
Columbus Day,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872
Columbus Day,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238
Columbus Day,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584
Columbus Day,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246
Columbus Day,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957
Columbus Day,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535
Columbus Day,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234
Columbus Day,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677
Columbus Day,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077
Columbus Day,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380
Columbus Day,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927
Columbus Day,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500
Columbus Day,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324
Columbus Day,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257
Columbus Day,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354
Columbus Day,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769
Columbus Day,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769
Columbus Day,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789
Columbus Day,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055
Columbus Day,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408
Columbus Day,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254
Columbus Day,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547
Columbus Day,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784
Columbus Day,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015
Columbus Day,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057
Columbus Day,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430
Columbus Day,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813
Columbus Day,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496
Columbus Day,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429
Columbus Day,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142
Columbus Day,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311
Columbus Day,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777
Columbus Day,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331
Columbus Day,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767
Columbus Day,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093
Columbus Day,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554
Columbus Day,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333
Columbus Day,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267
Columbus Day,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358
Columbus Day,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777
Columbus Day,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732
Columbus Day,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637
Columbus Day,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564
Columbus Day,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274
Columbus Day,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403
Columbus Day,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403
Columbus Day,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680
Columbus Day,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642
Columbus Day,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979
Columbus Day,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851
Columbus Day,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291
Columbus Day,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714
Columbus Day,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723
Columbus Day,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180
Columbus Day,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843
Columbus Day,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435
Columbus Day,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921
Columbus Day,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763
Columbus Day,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930
Columbus Day,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160
Columbus Day,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654
Columbus Day,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374
Columbus Day,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301
Columbus Day,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397
Columbus Day,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794
Columbus Day,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564
Columbus Day,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358
Columbus Day,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441
Columbus Day,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536
Columbus Day,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256
Columbus Day,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619
Columbus Day,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107
Columbus Day,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147
Columbus Day,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283
Columbus Day,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704
Columbus Day,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887
Columbus Day,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307
Columbus Day,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953
Columbus Day,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519
Columbus Day,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427
Columbus Day,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921
Columbus Day,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649
Columbus Day,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005
Columbus Day,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177
Columbus Day,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699
Columbus Day,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436
Columbus Day,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353
Columbus Day,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353
Columbus Day,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399
Columbus Day,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720
Columbus Day,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720
Columbus Day,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720
Columbus Day,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720
Columbus Day,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370
Columbus Day,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370
Columbus Day,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162
Columbus Day,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162
Columbus Day,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162
Columbus Day,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777
Columbus Day,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777
Columbus Day,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235
Columbus Day,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235
Columbus Day,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235
Columbus Day,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606
Columbus Day,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606
Columbus Day,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328
Columbus Day,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282
Columbus Day,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489
Columbus Day,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908
Columbus Day,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620
Columbus Day,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849
Columbus Day,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849
Columbus Day,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945
Columbus Day,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619
Columbus Day,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479
Columbus Day,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804
Columbus Day,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908
Columbus Day,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942
Columbus Day,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077
Columbus Day,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077
Columbus Day,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051
Columbus Day,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051
Columbus Day,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051
Columbus Day,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270
Columbus Day,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270
Columbus Day,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773
Columbus Day,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773
Columbus Day,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589
Columbus Day,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432
Columbus Day,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432
Columbus Day,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401
Columbus Day,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401
Columbus Day,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401
Columbus Day,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759
Columbus Day,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759
Columbus Day,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759
Columbus Day,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313
Columbus Day,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313
Columbus Day,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313
Columbus Day,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824
Columbus Day,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824
Columbus Day,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824
Columbus Day,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787
Columbus Day,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787
Columbus Day,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787
Columbus Day,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713
Columbus Day,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713
Columbus Day,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713
Columbus Day,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713
Columbus Day,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815
Columbus Day,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815
Columbus Day,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815
Columbus Day,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815
Columbus Day,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339
Columbus Day,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339
Columbus Day,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339
Columbus Day,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613
Columbus Day,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613
Columbus Day,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613
Columbus Day,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613
Columbus Day,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507
Columbus Day,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452
Columbus Day,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636
Columbus Day,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810
Columbus Day,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125
Columbus Day,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337
Columbus Day,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644
Columbus Day,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107
Columbus Day,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929
Columbus Day,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865
Columbus Day,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340
Columbus Day,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372
Columbus Day,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928
Columbus Day,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928
Columbus Day,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695
Columbus Day,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335
Columbus Day,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583
Columbus Day,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959
Columbus Day,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498
Columbus Day,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306
Columbus Day,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259
Columbus Day,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324
Columbus Day,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806
Columbus Day,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622
Columbus Day,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456
Columbus Day,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324
Columbus Day,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378
Columbus Day,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639
Columbus Day,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546
Columbus Day,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006
Columbus Day,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361
Columbus Day,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101
Columbus Day,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781
Columbus Day,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272
Columbus Day,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091
Columbus Day,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434
Columbus Day,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984
Columbus Day,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383
Columbus Day,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959
Columbus Day,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511
Columbus Day,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346
Columbus Day,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253
Columbus Day,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349
Columbus Day,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807
Columbus Day,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669
Columbus Day,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210
Columbus Day,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083
Columbus Day,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790
Columbus Day,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484
Columbus Day,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407
Columbus Day,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725
Columbus Day,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826
Columbus Day,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945
Columbus Day,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065
Columbus Day,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618
Columbus Day,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094
Columbus Day,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844
Columbus Day,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649
Columbus Day,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180
Columbus Day,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963
Columbus Day,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450
Columbus Day,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613
Columbus Day,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021
Columbus Day,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580
Columbus Day,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580
Columbus Day,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298
Columbus Day,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261
Columbus Day,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408
Columbus Day,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408
Columbus Day,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793
Columbus Day,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793
Columbus Day,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643
Columbus Day,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643
Columbus Day,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643
Columbus Day,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593
Columbus Day,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593
Columbus Day,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593
Columbus Day,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593
Columbus Day,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722
Columbus Day,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,5722
Columbus Day,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607
Columbus Day,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,5607
Columbus Day,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,5607
Columbus Day,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607
Columbus Day,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492
Columbus Day,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492
Columbus Day,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,5492
Columbus Day,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542
Columbus Day,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720
Columbus Day,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720
Columbus Day,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982
Columbus Day,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,4982
Columbus Day,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,4982
Columbus Day,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032
Columbus Day,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032
Columbus Day,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,5032
Columbus Day,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212
Columbus Day,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,5212
Columbus Day,290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,5661
Columbus Day,290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,5661
Columbus Day,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,5661
Columbus Day,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812
Columbus Day,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855
Columbus Day,289.62,0.0,0.0,90,Mist,mist,2012-10-24 17:00:00,5855
Columbus Day,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416
Columbus Day,289.61,0.0,0.0,90,Mist,mist,2012-10-24 18:00:00,4416
Columbus Day,289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,3118
Columbus Day,288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2877
Columbus Day,288.34,0.0,0.0,75,Mist,mist,2012-10-24 20:00:00,2877
Columbus Day,287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2498
Columbus Day,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701
Columbus Day,287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,1028
Columbus Day,287.81,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,578
Columbus Day,287.29,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,354
Columbus Day,287.23,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,272
Columbus Day,286.44,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,370
Columbus Day,285.32,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,809
Columbus Day,285.32,0.0,0.0,90,Fog,fog,2012-10-25 04:00:00,809
Columbus Day,285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,2641
Columbus Day,285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,4957
Columbus Day,285.2,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,6036
Columbus Day,285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,6036
Columbus Day,285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,5309
Columbus Day,286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,4438
Columbus Day,287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,4723
Columbus Day,287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,4879
Columbus Day,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,5062
Columbus Day,286.41,0.0,0.0,90,Rain,light rain,2012-10-25 14:00:00,5450
Columbus Day,286.41,0.0,0.0,90,Mist,mist,2012-10-25 14:00:00,5450
Columbus Day,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 14:00:00,5450
Columbus Day,286.41,0.0,0.0,90,Drizzle,drizzle,2012-10-25 14:00:00,5450
Columbus Day,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 15:00:00,5888
Columbus Day,285.8,0.0,0.0,90,Mist,mist,2012-10-25 15:00:00,5888
